run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,GdpDev.UnempRate,Inflation.UnempRate
1009,-1858011435,0.1,0.1,0.5,0.1,6,1,1,1,0.01,0.5,0.08,-0.11
1031,-1858173609,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.04,1.5,0.07,-0.34
1074,-1858472188,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.01,1,0.04,0.34
1076,-1858532125,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.01,2,0.06,-0.42
1077,-1858540051,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.04,0.5,0.04,-0.28
1078,-1858534022,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.04,1,0.07,0.31
1015,-1857994533,0.1,0.1,0.5,0.1,6,1,1,1,0.04,1.5,0.11,-0.4
1037,-1858156978,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.1,0.5,0.06,-0.4
1080,-1858454840,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.04,2,-0.04,-0.45
1082,-1858518575,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.07,1,0.04,0.14
1083,-1858526069,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.07,1.5,0.06,-0.46
1084,-1858520843,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.07,2,0.04,0.33
1021,-1857978165,0.1,0.1,0.5,0.1,6,1,1,1,0.1,0.5,0.04,0.23
1043,-1858139763,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.01,1.5,0.08,0.01
1086,-1858438784,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.1,1,0.07,-0.46
1088,-1858504543,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.1,2,0.07,0.34
1089,-1858511233,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.01,0.5,0.09,-0.35
1090,-1858508149,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.01,1,0.04,-0.35
1027,-1857960585,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.01,1.5,0.04,-0.35
1049,-1858124325,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.07,0.5,0.03,-0.4
1092,-1858424012,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.01,2,0.03,0.21
1094,-1858492063,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.04,1,0.01,-0.34
1095,-1858498312,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.04,1.5,0.07,0.19
1096,-1858493506,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.04,2,0.04,0.29
1033,-1857943265,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.07,0.5,0.04,-0.31
1055,-1858107864,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.1,1.5,0.06,-0.36
1098,-1858405869,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.07,1,0.05,0.2
1100,-1858475901,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.07,2,0.06,0.33
1101,-1858485600,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.1,0.5,0.02,-0.38
1102,-1858478343,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.1,1,0.04,-0.38
1039,-1857925093,0.1,0.1,0.5,0.1,12,0.1,0.1,0.1,0.1,1.5,0.05,-0.39
1061,-1858090908,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.04,0.5,0.05,-0.52
1104,-1858390784,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.1,2,0.05,-0.37
1106,-1858463971,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.01,1,0.05,-0.27
1107,-1858473853,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.01,1.5,0.05,0.04
1108,-1858465209,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.01,2,0.05,-0.41
1045,-1857910491,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.04,0.5,0.04,-0.38
1067,-1858074435,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.07,1.5,0.06,-0.38
1110,-1858373993,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.04,1,0.04,0.28
1112,-1858451235,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.04,2,0.02,0.17
1113,-1858459050,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.07,0.5,0.06,0.06
1114,-1858452537,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.07,1,0.02,-0.32
1051,-1857892516,0.1,0.1,0.5,0.1,12,0.1,0.1,0.4,0.07,1.5,0.05,-0.44
1073,-1858058137,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.01,0.5,0.05,-0.4
1116,-1858355739,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.07,2,0.05,-0.38
1118,-1858437314,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.1,1,0.07,-0.4
1119,-1858445188,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.1,1.5,0.06,0.1
1120,-1858439579,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.1,2,0.05,0.26
1057,-1857876096,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.01,0.5,0.06,0.26
1079,-1858039983,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.04,1.5,0.07,-0.44
1122,-1858338690,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.01,1,0.04,-0.4
1124,-1858422815,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.01,2,0.06,-0.46
1125,-1858431829,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.04,0.5,0.05,0.29
1126,-1858426826,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.04,1,0.04,0.29
1063,-1857860430,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.04,1.5,0.05,0.29
1085,-1858024023,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.1,0.5,0.04,0.25
1128,-1858322220,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.04,2,0.04,-0.09
1130,-1858410981,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.07,1,0.04,0.33
1131,-1858418876,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.07,1.5,0.05,0.25
1132,-1858412222,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.07,2,0.05,-0.43
1069,-1857842170,0.1,0.1,0.5,0.1,12,0.1,0.1,0.7,0.1,0.5,0.05,0.06
1091,-1858005647,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.01,1.5,0.03,-0.26
1134,-1858307209,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.1,1,0.05,-0.53
1136,-1858397558,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.1,2,0.06,-0.14
1137,-1858404634,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.01,0.5,0.08,0.23
1138,-1858399520,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.01,1,0.03,0.2
1075,-1857824807,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.01,1.5,0.03,-0.53
1097,-1857988604,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.07,0.5,0.05,-0.33
1140,-1858287183,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.01,2,0.06,-0.48
1142,-1858384178,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.04,1,0.05,-0.32
1143,-1858391319,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.04,1.5,0.05,-0.4
1144,-1858385440,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.04,2,0.04,-0.39
1081,-1857807891,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.07,0.5,0.05,0.25
1103,-1857970621,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.1,1.5,0.04,0.08
1146,-1858269271,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.07,1,0.04,-0.05
1148,-1858368399,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.07,2,0.04,-0.35
1149,-1858378149,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.1,0.5,0.04,-0.41
1150,-1858372044,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.1,1,0.06,-0.44
1087,-1857790129,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.1,1.5,0.04,-0.37
1109,-1857952937,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.04,0.5,0.06,-0.04
1152,-1858253212,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.1,2,0.06,0.26
1154,-1858353616,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.01,1,0.02,-0.4
1155,-1858363965,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.01,1.5,0.05,0.27
1156,-1858358817,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.01,2,0.03,-0.42
1093,-1857772565,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.04,0.5,0.05,-0.45
1115,-1857937620,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.07,1.5,0.03,0.35
1158,-1858236215,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.04,1,0.03,-0.23
1160,-1858340352,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.04,2,0.06,-0.18
1161,-1858348711,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.07,0.5,0.04,-0.31
1162,-1858345283,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.07,1,0.06,0.29
1099,-1857754789,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.07,1.5,0.03,0.19
1121,-1857923410,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.01,0.5,0.06,-0.48
1164,-1858218185,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.07,2,0.05,0.02
1166,-1858325897,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.1,1,0.02,-0.4
1167,-1858337091,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.1,1.5,0.06,-0.01
1168,-1858332906,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.1,2,0.05,-0.42
1105,-1857735740,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.01,0.5,0.12,-0.33
1127,-1857905617,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.04,1.5,0.04,-0.17
1170,-1858200657,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.01,1,0.07,0.24
1172,-1858314554,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.01,2,0.05,-0.38
1173,-1858324747,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.04,0.5,0.05,-0.39
1174,-1858320088,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.04,1,0.01,0.23
1111,-1857715699,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.04,1.5,0.06,0.14
1133,-1857892127,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.1,0.5,0.04,-0.48
1176,-1858185533,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.04,2,0.04,0.25
1178,-1858300252,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.07,1,0.04,-0.31
1179,-1858310063,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.07,1.5,0.03,0.19
1180,-1858306620,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.07,2,0.04,-0.38
1117,-1857699574,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.1,0.5,0.04,-0.32
1139,-1857876486,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.01,1.5,0.06,-0.32
1182,-1858166933,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.1,1,0.04,-0.34
1184,-1858285839,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.1,2,0.07,-0.49
1185,-1858297553,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.01,0.5,0.07,0.14
1186,-1858291745,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.01,1,0.05,-0.22
1123,-1857684010,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.01,1.5,0.05,-0.44
1145,-1857859578,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.07,0.5,0.04,-0.23
1188,-1858151933,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.01,2,0.04,-0.4
1190,-1858272661,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.04,1,0.04,0.33
1191,-1858282639,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.04,1.5,0.07,0.28
1192,-1858278531,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.04,2,0.07,-0.51
1129,-1857666027,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.07,0.5,0.02,0.26
1151,-1857842786,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.1,1.5,0.06,-0.43
1194,-1858135035,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.07,1,0.05,-0.4
1196,-1858259083,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.07,2,0.03,-0.32
1197,-1858269123,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.1,0.5,0.02,0.26
1198,-1858265676,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.1,1,0.02,0.1
1135,-1857646650,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.1,1.5,0.05,-0.39
1157,-1857824411,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.04,0.5,0.07,0.2
1200,-1858116158,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.1,2,0.05,-0.39
1202,-1858247479,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.01,1,0.17,-0.11
1203,-1858255823,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.01,1.5,0.06,0.05
1204,-1858255529,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.01,2,0.06,0.25
1141,-1857627767,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.04,0.5,0.07,0.27
1163,-1857807255,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.07,1.5,0.05,0.3
1206,-1858097919,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.04,1,0.04,-0.3
1208,-1858235402,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.04,2,0.05,0.27
1209,-1858242017,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.07,0.5,0.04,-0.4
1210,-1858239842,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.07,1,0.05,0.22
1147,-1857609361,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.07,1.5,0.03,-0.44
1169,-1857790886,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.01,0.5,0.03,0.29
1212,-1858080245,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.07,2,0.06,-0.41
1214,-1858222347,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.1,1,0.04,-0.27
1215,-1858227989,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.1,1.5,0.05,0.25
1216,-1858226159,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.1,2,0.06,-0.4
1153,-1857591150,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.01,0.5,0.05,-0.4
1175,-1857776086,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.04,1.5,0.04,-0.06
1218,-1858064605,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.01,1,0.05,-0.01
1220,-1858210981,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.01,2,0.05,0.26
1221,-1858213582,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.04,0.5,0.06,-0.22
1222,-1858212619,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.04,1,0.05,-0.34
1159,-1857571344,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.04,1.5,0.05,0.02
1181,-1857759099,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.1,0.5,0.04,-0.42
1224,-1858049751,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.04,2,0.05,0.3
1226,-1858197657,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.07,1,0.04,0.09
1227,-1858199272,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.07,1.5,0.06,-0.1
1228,-1858198476,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.07,2,0.05,0.28
1165,-1857552525,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.1,0.5,0.02,-0.39
1187,-1857742449,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.01,1.5,0.06,0.24
1230,-1858033047,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.1,1,0.05,0.23
1232,-1858185397,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.1,2,0.06,0.29
1233,-1858187610,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.01,0.5,0.06,-0.55
1234,-1858184352,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.01,1,0.05,0.28
1171,-1857533646,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.01,1.5,0.06,0.23
1193,-1857726618,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.07,0.5,0.07,-0.22
1236,-1858016743,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.01,2,0.06,0.27
1238,-1858173330,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.04,1,0.05,-0.32
1239,-1858174033,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.04,1.5,0.05,0.2
1240,-1858170269,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.04,2,0.05,-0.4
1177,-1857515596,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.07,0.5,0.07,-0.23
1199,-1857708804,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.1,1.5,0.07,-0.3
1242,-1858000174,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.07,1,0.03,-0.44
1244,-1858160590,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.07,2,0.05,0.23
1245,-1858160240,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.1,0.5,0.04,-0.38
1246,-1858158756,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.1,1,0.03,0.21
1183,-1857496565,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.1,1.5,0.05,0.23
1205,-1857691389,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.04,0.5,0.04,-0.31
1248,-1857983960,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.1,2,0.06,-0.41
1250,-1858147403,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.01,1,0.06,-0.35
1251,-1858146390,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.01,1.5,0.05,0.22
1252,-1858145736,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.01,2,0.04,-0.3
1189,-1857480000,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.04,0.5,0.05,-0.05
1211,-1857674727,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.07,1.5,0.04,0.16
1254,-1857965898,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.04,1,0.11,-0.37
1256,-1858134087,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.04,2,0.08,-0.34
1257,-1858132047,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.07,0.5,0.05,0.11
1258,-1858131548,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.07,1,0.05,-0.45
1195,-1857461298,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.07,1.5,0.05,-0.36
1217,-1857657082,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.01,0.5,0.05,0.28
1260,-1857950889,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.07,2,0.06,0.29
1262,-1858119788,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.1,1,0.05,0.08
1263,-1858117686,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.1,1.5,0.05,0
1264,-1858121315,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.1,2,0.04,-0.4
1201,-1857442517,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.01,0.5,0.09,0.17
1223,-1857643682,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.04,1.5,0.04,-0.37
1266,-1857938348,0.1,0.1,0.5,0.1,12,0.1,1,1,0.01,1,0.03,-0.36
1268,-1858103941,0.1,0.1,0.5,0.1,12,0.1,1,1,0.01,2,0.08,0.33
1269,-1858103788,0.1,0.1,0.5,0.1,12,0.1,1,1,0.04,0.5,0.05,-0.45
1270,-1858105596,0.1,0.1,0.5,0.1,12,0.1,1,1,0.04,1,0.04,0.12
1207,-1857426843,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.04,1.5,0.06,-0.35
1229,-1857628225,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.1,0.5,0.06,0.18
1272,-1857921551,0.1,0.1,0.5,0.1,12,0.1,1,1,0.04,2,0.04,0.19
1274,-1858092341,0.1,0.1,0.5,0.1,12,0.1,1,1,0.07,1,0.06,-0.38
1275,-1858091331,0.1,0.1,0.5,0.1,12,0.1,1,1,0.07,1.5,0.03,-0.22
1276,-1858093008,0.1,0.1,0.5,0.1,12,0.1,1,1,0.07,2,0.05,0.49
1213,-1857409460,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.1,0.5,0.04,-0.43
1235,-1857613806,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.01,1.5,0.05,-0.33
1278,-1857905694,0.1,0.1,0.5,0.1,12,0.1,1,1,0.1,1,0.03,-0.38
1280,-1858081034,0.1,0.1,0.5,0.1,12,0.1,1,1,0.1,2,0.05,0.31
1281,-1858076417,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.01,0.5,0.05,0.11
1282,-1858080673,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.01,1,0.08,-0.39
1219,-1857391288,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.01,1.5,0.05,-0.39
1241,-1857598422,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.07,0.5,0.05,-0.36
1284,-1857889502,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.01,2,0.06,-0.44
1286,-1858068320,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.04,1,0.07,0.32
1287,-1858061858,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.04,1.5,0.05,-0.45
1288,-1858068446,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.04,2,0.05,-0.4
1225,-1857372192,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.07,0.5,0.03,-0.22
1247,-1857583556,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.1,1.5,0.05,0.25
1290,-1857872004,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.07,1,0.03,0.17
1292,-1858054228,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.07,2,0.05,-0.38
1293,-1858049849,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.1,0.5,0.05,0.29
1294,-1858054297,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.1,1,0.04,-0.41
1231,-1857354880,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.1,1.5,0.04,0.2
1253,-1857567699,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.04,0.5,0.03,-0.32
1296,-1857856505,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.1,2,0.04,-0.37
1298,-1858039359,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.01,1,0.04,-0.42
1299,-1858036249,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.01,1.5,0.09,-0.36
1300,-1858042115,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.01,2,0.03,-0.43
1237,-1857336239,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.04,0.5,0.06,0.22
1259,-1857551716,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.07,1.5,0.07,-0.42
1302,-1857839369,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.04,1,0.05,0.2
1304,-1858024737,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.04,2,0.06,0.55
1305,-1858022329,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.07,0.5,0.03,-0.16
1306,-1858027860,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.07,1,0.06,-0.43
1243,-1857320454,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.07,1.5,0.07,0.25
1265,-1857534351,0.1,0.1,0.5,0.1,12,0.1,1,1,0.01,0.5,0.04,0.21
1308,-1857822471,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.07,2,0.05,0.31
1310,-1858010709,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.1,1,0.04,-0.39
1311,-1858008416,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.1,1.5,0.06,-0.64
1312,-1858016346,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.1,2,0.04,0.28
1249,-1857301614,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.01,0.5,0.04,-0.37
1271,-1857518458,0.1,0.1,0.5,0.1,12,0.1,1,1,0.04,1.5,0.05,0.33
1314,-1857805320,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.01,1,0.05,-0.18
1316,-1857997369,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.01,2,0.06,-0.49
1317,-1857994811,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.04,0.5,0.05,0.28
1318,-1858002861,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.04,1,0.04,-0.04
1255,-1857283791,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.04,1.5,0.04,-0.39
1277,-1857503412,0.1,0.1,0.5,0.1,12,0.1,1,1,0.1,0.5,0.04,-0.1
1320,-1857790097,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.04,2,0.02,-0.48
1322,-1857982887,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.07,1,0.05,0.33
1323,-1857981680,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.07,1.5,0.02,-0.39
1324,-1857989002,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.07,2,0.07,-0.25
1261,-1857266159,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.1,0.5,0.03,-0.36
1283,-1857483714,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.01,1.5,0.04,-0.31
1326,-1857773367,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.1,1,0.05,0.15
1328,-1857965699,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.1,2,0.06,0.3
1329,-1857967245,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.01,0.5,0.07,-0.5
1330,-1857973331,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.01,1,0.04,-0.06
1267,-1857247589,0.1,0.1,0.5,0.1,12,0.1,1,1,0.01,1.5,0.04,-0.33
