run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,GdpGrowth.UnempRate
1969,-1855193860,0.1,0.1,0.5,0.1,12,1,0.7,1,0.01,0.5,0.4
1991,-1855532858,0.1,0.1,0.5,0.1,12,1,1,0.1,0.04,1.5,0.53
2034,-1855813997,0.1,0.1,0.5,0.1,12,1,1,1,0.01,1,0.42
2036,-1856341747,0.1,0.1,0.5,0.1,12,1,1,1,0.01,2,0.51
2037,-1856312208,0.1,0.1,0.5,0.1,12,1,1,1,0.04,0.5,0.47
2038,-1856394585,0.1,0.1,0.5,0.1,12,1,1,1,0.04,1,0.42
1975,-1855174156,0.1,0.1,0.5,0.1,12,1,0.7,1,0.04,1.5,0.58
1997,-1855515116,0.1,0.1,0.5,0.1,12,1,1,0.1,0.1,0.5,0.52
2040,-1855797280,0.1,0.1,0.5,0.1,12,1,1,1,0.04,2,0.49
2042,-1856329049,0.1,0.1,0.5,0.1,12,1,1,1,0.07,1,0.38
2043,-1856299767,0.1,0.1,0.5,0.1,12,1,1,1,0.07,1.5,0.46
2044,-1856383507,0.1,0.1,0.5,0.1,12,1,1,1,0.07,2,0.53
1981,-1855156304,0.1,0.1,0.5,0.1,12,1,0.7,1,0.1,0.5,0.33
2003,-1855499743,0.1,0.1,0.5,0.1,12,1,1,0.4,0.01,1.5,0.53
2046,-1855781262,0.1,0.1,0.5,0.1,12,1,1,1,0.1,1,0.41
2048,-1856315584,0.1,0.1,0.5,0.1,12,1,1,1,0.1,2,0.49
2049,-1856286236,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.01,0.5,0.29
2050,-1856371782,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.01,1,0.44
1987,-1855138813,0.1,0.1,0.5,0.1,12,1,1,0.1,0.01,1.5,0.51
2009,-1855484163,0.1,0.1,0.5,0.1,12,1,1,0.4,0.07,0.5,0.45
2052,-1855763819,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.01,2,0.51
2054,-1856302589,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.04,1,0.41
2055,-1856271585,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.04,1.5,0.42
2056,-1856358251,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.04,2,0.39
1993,-1855121106,0.1,0.1,0.5,0.1,12,1,1,0.1,0.07,0.5,0.48
2015,-1855468629,0.1,0.1,0.5,0.1,12,1,1,0.4,0.1,1.5,0.53
2058,-1855746566,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.07,1,0.56
2060,-1856290265,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.07,2,0.53
2061,-1856259625,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.1,0.5,0.38
2062,-1856345501,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.1,1,0.48
1999,-1855103774,0.1,0.1,0.5,0.1,12,1,1,0.1,0.1,1.5,0.56
2021,-1855452155,0.1,0.1,0.5,0.1,12,1,1,0.7,0.04,0.5,0.38
2064,-1855730190,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.1,2,0.33
2066,-1856274932,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.01,1,0.34
2067,-1856244975,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.01,1.5,0.49
2068,-1856329246,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.01,2,0.45
2005,-1855088315,0.1,0.1,0.5,0.1,12,1,1,0.4,0.04,0.5,0.5
2027,-1855436353,0.1,0.1,0.5,0.1,12,1,1,0.7,0.07,1.5,0.37
2070,-1855716235,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.04,1,0.42
2072,-1856260797,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.04,2,0.52
2073,-1856231411,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.07,0.5,0.37
2074,-1856316127,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.07,1,0.44
2011,-1855069936,0.1,0.1,0.5,0.1,12,1,1,0.4,0.07,1.5,0.52
2033,-1855420384,0.1,0.1,0.5,0.1,12,1,1,1,0.01,0.5,0.43
2076,-1855698028,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.07,2,0.45
2078,-1856247244,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.1,1,0.46
2079,-1856217141,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.1,1.5,0.51
2080,-1856303348,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.1,2,0.52
2017,-1855051852,0.1,0.1,0.5,0.1,12,1,1,0.7,0.01,0.5,0.41
2039,-1855403202,0.1,0.1,0.5,0.1,12,1,1,1,0.04,1.5,0.47
2082,-1855681243,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.01,1,0.4
2084,-1856233469,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.01,2,0.44
2085,-1856203622,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.04,0.5,0.5
2086,-1856288653,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.04,1,0.48
2023,-1855036246,0.1,0.1,0.5,0.1,12,1,1,0.7,0.04,1.5,0.48
2045,-1855387994,0.1,0.1,0.5,0.1,12,1,1,1,0.1,0.5,0.41
2088,-1855665136,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.04,2,0.51
2090,-1856220085,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.07,1,0.42
2091,-1856188090,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.07,1.5,0.51
2092,-1856275103,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.07,2,0.51
2029,-1855018595,0.1,0.1,0.5,0.1,12,1,1,0.7,0.1,0.5,0.38
2051,-1855373007,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.01,1.5,0.49
2094,-1855647722,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.1,1,0.54
2096,-1856205928,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.1,2,0.55
2097,-1856173807,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.01,0.5,0.42
2098,-1856261761,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.01,1,0.41
2035,-1855000871,0.1,0.1,0.5,0.1,12,1,1,1,0.01,1.5,0.47
2057,-1855357328,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.07,0.5,0.42
2100,-1855631944,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.01,2,0.47
2102,-1856192028,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.04,1,0.53
2103,-1856159897,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.04,1.5,0.56
2104,-1856248282,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.04,2,0.48
2041,-1854983283,0.1,0.1,0.5,0.1,12,1,1,1,0.07,0.5,0.44
2063,-1855341613,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.1,1.5,0.56
2106,-1855617630,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.07,1,0.43
2108,-1856178780,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.07,2,0.49
2109,-1856146133,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.1,0.5,0.4
2110,-1856234201,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.1,1,0.43
2047,-1854966118,0.1,0.1,0.5,0.1,12,1,1,1,0.1,1.5,0.45
2069,-1855326679,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.04,0.5,0.19
2112,-1855601213,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.1,2,0.51
2114,-1856165649,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.01,1,0.48
2115,-1856130350,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.01,1.5,0.45
2116,-1856222047,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.01,2,0.45
2053,-1854950008,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.04,0.5,0.39
2075,-1855311178,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.07,1.5,0.59
2118,-1855586021,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.04,1,0.37
2120,-1856151407,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.04,2,0.53
2121,-1856116673,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.07,0.5,0.42
2122,-1856210353,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.07,1,0.39
2059,-1854932489,0.1,0.1,0.5,0.1,18,0.1,0.1,0.1,0.07,1.5,0.49
2081,-1855294989,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.01,0.5,0.38
2124,-1855567136,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.07,2,0.48
2126,-1856139472,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.1,1,0.43
2127,-1856101748,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.1,1.5,0.48
2128,-1856194208,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.1,2,0.48
2065,-1854916724,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.01,0.5,0.43
2087,-1855279269,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.04,1.5,0.51
2130,-1855551489,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.01,1,0.34
2132,-1856126066,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.01,2,0.41
2133,-1856087852,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.04,0.5,0.4
2134,-1856182359,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.04,1,0.48
2071,-1854898493,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.04,1.5,0.44
2093,-1855263597,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.1,0.5,0.46
2136,-1855535036,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.04,2,0.48
2138,-1856112452,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.07,1,0.49
2139,-1856074210,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.07,1.5,0.5
2140,-1856168100,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.07,2,0.48
2077,-1854882756,0.1,0.1,0.5,0.1,18,0.1,0.1,0.4,0.1,0.5,0.42
2099,-1855247834,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.01,1.5,0.55
2142,-1855517659,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.1,1,0.5
2144,-1856099918,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.1,2,0.44
2145,-1856060060,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.01,0.5,0.57
2146,-1856155865,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.01,1,0.48
2083,-1854865628,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.01,1.5,0.45
2105,-1855231471,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.07,0.5,0.5
2148,-1855503044,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.01,2,0.44
2150,-1856086126,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.04,1,0.48
2151,-1856044601,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.04,1.5,0.41
2152,-1856143097,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.04,2,0.52
2089,-1854846995,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.07,0.5,0.39
2111,-1855215258,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.1,1.5,0.53
2154,-1855486359,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.07,1,0.53
2156,-1856072009,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.07,2,0.29
2157,-1856030557,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.1,0.5,0.35
2158,-1856130167,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.1,1,0.39
2095,-1854828218,0.1,0.1,0.5,0.1,18,0.1,0.1,0.7,0.1,1.5,0.4
2117,-1855199121,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.04,0.5,0.43
2160,-1855469461,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.1,2,0.42
2162,-1856056890,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.01,1,0.62
2163,-1856016915,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.01,1.5,0.47
2164,-1856116292,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.01,2,0.51
2101,-1854810841,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.04,0.5,0.41
2123,-1855182868,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.07,1.5,0.5
2166,-1855453929,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.04,1,0.45
2168,-1856043006,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.04,2,0.55
2169,-1856001875,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.07,0.5,0.36
2170,-1856102757,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.07,1,0.36
2107,-1854792250,0.1,0.1,0.5,0.1,18,0.1,0.1,1,0.07,1.5,0.57
2129,-1855164656,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.01,0.5,0.37
2172,-1855438333,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.07,2,0.53
2174,-1856029387,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.1,1,0.4
2175,-1855987790,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.1,1.5,0.41
2176,-1856088790,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.1,2,0.42
2113,-1854774279,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.01,0.5,0.3
2135,-1855148477,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.04,1.5,0.54
2178,-1855421414,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.01,1,0.39
2180,-1856016120,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.01,2,0.44
2181,-1855973855,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.04,0.5,0.44
2182,-1856074674,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.04,1,0.52
2119,-1854756466,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.04,1.5,0.52
2141,-1855132748,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.1,0.5,0.22
2184,-1855404051,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.04,2,0.53
2186,-1856000695,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.07,1,0.42
2187,-1855959775,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.07,1.5,0.56
2188,-1856060285,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.07,2,0.44
2125,-1854740950,0.1,0.1,0.5,0.1,18,0.1,0.4,0.1,0.1,0.5,0.38
2147,-1855117495,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.01,1.5,0.49
2190,-1855388359,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.1,1,0.41
2192,-1855988731,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.1,2,0.51
2193,-1855946626,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.01,0.5,0.38
2194,-1856046353,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.01,1,0.46
2131,-1854721351,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.01,1.5,0.42
2153,-1855100557,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.07,0.5,0.34
2196,-1855371309,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.01,2,0.54
2198,-1855975552,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.04,1,0.4
2199,-1855932623,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.04,1.5,0.5
2200,-1856031832,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.04,2,0.5
2137,-1854703682,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.07,0.5,0.37
2159,-1855086755,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.1,1.5,0.51
2202,-1855354215,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.07,1,0.41
2204,-1855961301,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.07,2,0.53
2205,-1855917393,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.1,0.5,0.35
2206,-1856018856,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.1,1,0.49
2143,-1854686420,0.1,0.1,0.5,0.1,18,0.1,0.4,0.4,0.1,1.5,0.52
2165,-1855073113,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.04,0.5,0.37
2208,-1855338045,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.1,2,0.43
2210,-1855945953,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.01,1,0.44
2211,-1855902162,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.01,1.5,0.48
2212,-1856003889,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.01,2,0.45
2149,-1854668153,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.04,0.5,0.44
2171,-1855054027,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.07,1.5,0.46
2214,-1855322598,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.04,1,0.49
2216,-1855933377,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.04,2,0.51
2217,-1855890078,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.07,0.5,0.43
2218,-1855989554,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.07,1,0.38
2155,-1854649782,0.1,0.1,0.5,0.1,18,0.1,0.4,0.7,0.07,1.5,0.43
2177,-1855037637,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.01,0.5,0.37
2220,-1855305004,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.07,2,0.45
2222,-1855920136,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.1,1,0.49
2223,-1855875847,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.1,1.5,0.5
2224,-1855976607,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.1,2,0.48
2161,-1854631829,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.01,0.5,0.55
2183,-1855019758,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.04,1.5,0.51
2226,-1855288201,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.01,1,0.43
2228,-1855905800,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.01,2,0.43
2229,-1855861081,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.04,0.5,0.42
2230,-1855963268,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.04,1,0.32
2167,-1854614606,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.04,1.5,0.55
2189,-1855003206,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.1,0.5,0.34
2232,-1855271654,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.04,2,0.47
2234,-1855892460,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.07,1,0.45
2235,-1855847153,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.07,1.5,0.49
2236,-1855949988,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.07,2,0.46
2173,-1854597993,0.1,0.1,0.5,0.1,18,0.1,0.4,1,0.1,0.5,0.43
2195,-1854986180,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.01,1.5,0.53
2238,-1855253648,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.1,1,0.4
2240,-1855879359,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.1,2,0.42
2241,-1855833208,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.01,0.5,0.31
2242,-1855935335,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.01,1,0.5
2179,-1854581013,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.01,1.5,0.36
2201,-1854970173,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.07,0.5,0.43
2244,-1855240372,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.01,2,0.59
2246,-1855866668,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.04,1,0.38
2247,-1855819159,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.04,1.5,0.42
2248,-1855918970,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.04,2,0.33
2185,-1854563506,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.07,0.5,0.28
2207,-1854952529,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.1,1.5,0.38
2250,-1855226005,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.07,1,0.36
2252,-1855851962,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.07,2,0.53
2253,-1855806307,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.1,0.5,0.38
2254,-1855906475,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.1,1,0.34
2191,-1854547991,0.1,0.1,0.5,0.1,18,0.1,0.7,0.1,0.1,1.5,0.52
2213,-1854935663,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.04,0.5,0.4
2256,-1855211024,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.1,2,0.49
2258,-1855836818,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.01,1,0.5
2259,-1855790613,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.01,1.5,0.49
2260,-1855893356,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.01,2,0.38
2197,-1854530861,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.04,0.5,0.41
2219,-1854917244,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.07,1.5,0.46
2262,-1855193124,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.04,1,0.39
2264,-1855821504,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.04,2,0.55
2265,-1855776538,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.07,0.5,0.35
2266,-1855878681,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.07,1,0.39
2203,-1854514315,0.1,0.1,0.5,0.1,18,0.1,0.7,0.4,0.07,1.5,0.5
2225,-1854898854,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.01,0.5,0.41
2268,-1855178783,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.07,2,0.52
2270,-1855808631,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.1,1,0.45
2271,-1855761885,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.1,1.5,0.51
2272,-1855866081,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.1,2,0.49
2209,-1854496577,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.01,0.5,0.46
2231,-1854883621,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.04,1.5,0.5
2274,-1855160938,0.1,0.1,0.5,0.1,18,0.1,1,0.7,0.01,1,0.41
2276,-1855796517,0.1,0.1,0.5,0.1,18,0.1,1,0.7,0.01,2,0.52
2277,-1855746563,0.1,0.1,0.5,0.1,18,0.1,1,0.7,0.04,0.5,0.42
2278,-1855850345,0.1,0.1,0.5,0.1,18,0.1,1,0.7,0.04,1,0.46
2215,-1854479159,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.04,1.5,0.46
2237,-1854866740,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.1,0.5,0.41
2280,-1855145041,0.1,0.1,0.5,0.1,18,0.1,1,0.7,0.04,2,0.54
2282,-1855782698,0.1,0.1,0.5,0.1,18,0.1,1,0.7,0.07,1,0.44
2283,-1855732492,0.1,0.1,0.5,0.1,18,0.1,1,0.7,0.07,1.5,0.48
2284,-1855835353,0.1,0.1,0.5,0.1,18,0.1,1,0.7,0.07,2,0.54
2221,-1854462444,0.1,0.1,0.5,0.1,18,0.1,0.7,0.7,0.1,0.5,0.44
2243,-1854850131,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.01,1.5,0.5
2286,-1855129856,0.1,0.1,0.5,0.1,18,0.1,1,0.7,0.1,1,0.31
2288,-1855769373,0.1,0.1,0.5,0.1,18,0.1,1,0.7,0.1,2,0.39
2289,-1855717295,0.1,0.1,0.5,0.1,18,0.1,1,1,0.01,0.5,0.43
2290,-1855820423,0.1,0.1,0.5,0.1,18,0.1,1,1,0.01,1,0.28
2227,-1854444534,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.01,1.5,0.46
2249,-1854834157,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.07,0.5,0.43
2292,-1855113085,0.1,0.1,0.5,0.1,18,0.1,1,1,0.01,2,0.51
2294,-1855755213,0.1,0.1,0.5,0.1,18,0.1,1,1,0.04,1,0.43
2295,-1855701944,0.1,0.1,0.5,0.1,18,0.1,1,1,0.04,1.5,0.5
2296,-1855807078,0.1,0.1,0.5,0.1,18,0.1,1,1,0.04,2,0.49
2233,-1854427223,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.07,0.5,0.43
2255,-1854817913,0.1,0.1,0.5,0.1,18,0.1,1,0.1,0.1,1.5,0.36
2298,-1855098430,0.1,0.1,0.5,0.1,18,0.1,1,1,0.07,1,0.4
2300,-1855739279,0.1,0.1,0.5,0.1,18,0.1,1,1,0.07,2,0.56
2301,-1855686658,0.1,0.1,0.5,0.1,18,0.1,1,1,0.1,0.5,0.35
2302,-1855793187,0.1,0.1,0.5,0.1,18,0.1,1,1,0.1,1,0.39
2239,-1854411108,0.1,0.1,0.5,0.1,18,0.1,0.7,1,0.1,1.5,0.52
2261,-1854800455,0.1,0.1,0.5,0.1,18,0.1,1,0.4,0.04,0.5,0.5
2304,-1855084158,0.1,0.1,0.5,0.1,18,0.1,1,1,0.1,2,0.56
2306,-1855726876,0.1,0.1,0.5,0.1,18,0.4,0.1,0.1,0.01,1,0.5
2307,-1855672073,0.1,0.1,0.5,0.1,18,0.4,0.1,0.1,0.01,1.5,0.41
