run,randomSeed,margin_perc_spread,firms_risk_premium,inn_exponent,perc_total_credit,months_of_income,prop_consume_wealth,information_dispersion,cons_risk_premium,res_wage_adjustment,rep_exponent,VacanRatio.UnempRate
1103,-1857970621,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.1,1.5,-0.84
1146,-1858269271,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.07,1,-0.98
1148,-1858368399,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.07,2,-0.9
1149,-1858378149,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.1,0.5,-0.95
1150,-1858372044,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.1,1,-0.84
1087,-1857790129,0.1,0.1,0.5,0.1,12,0.1,0.1,1,0.1,1.5,-0.92
1109,-1857952937,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.04,0.5,-0.68
1152,-1858253212,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.1,2,-0.97
1154,-1858353616,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.01,1,-0.94
1155,-1858363965,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.01,1.5,-0.83
1156,-1858358817,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.01,2,-0.96
1093,-1857772565,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.04,0.5,-0.94
1115,-1857937620,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.07,1.5,-0.76
1158,-1858236215,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.04,1,-0.95
1160,-1858340352,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.04,2,-0.64
1161,-1858348711,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.07,0.5,-0.55
1162,-1858345283,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.07,1,-0.7
1099,-1857754789,0.1,0.1,0.5,0.1,12,0.1,0.4,0.1,0.07,1.5,-0.97
1121,-1857923410,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.01,0.5,-0.94
1164,-1858218185,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.07,2,-0.78
1166,-1858325897,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.1,1,-0.87
1167,-1858337091,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.1,1.5,-0.72
1168,-1858332906,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.1,2,-0.9
1105,-1857735740,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.01,0.5,-0.92
1127,-1857905617,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.04,1.5,-0.67
1170,-1858200657,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.01,1,-0.81
1172,-1858314554,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.01,2,-0.86
1173,-1858324747,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.04,0.5,-0.83
1174,-1858320088,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.04,1,-0.6
1111,-1857715699,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.04,1.5,-0.95
1133,-1857892127,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.1,0.5,-0.83
1176,-1858185533,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.04,2,-0.92
1178,-1858300252,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.07,1,-0.64
1179,-1858310063,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.07,1.5,-0.95
1180,-1858306620,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.07,2,-0.8
1117,-1857699574,0.1,0.1,0.5,0.1,12,0.1,0.4,0.4,0.1,0.5,-0.94
1139,-1857876486,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.01,1.5,-0.71
1182,-1858166933,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.1,1,-0.71
1184,-1858285839,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.1,2,-0.93
1185,-1858297553,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.01,0.5,-0.84
1186,-1858291745,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.01,1,-0.71
1123,-1857684010,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.01,1.5,-0.95
1145,-1857859578,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.07,0.5,-0.79
1188,-1858151933,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.01,2,-0.74
1190,-1858272661,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.04,1,-0.78
1191,-1858282639,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.04,1.5,-0.78
1192,-1858278531,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.04,2,-0.94
1129,-1857666027,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.07,0.5,-0.49
1151,-1857842786,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.1,1.5,-0.94
1194,-1858135035,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.07,1,-0.92
1196,-1858259083,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.07,2,-0.92
1197,-1858269123,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.1,0.5,-0.16
1198,-1858265676,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.1,1,-0.56
1135,-1857646650,0.1,0.1,0.5,0.1,12,0.1,0.4,0.7,0.1,1.5,-0.88
1157,-1857824411,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.04,0.5,-0.71
1200,-1858116158,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.1,2,-0.92
1202,-1858247479,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.01,1,-0.9
1203,-1858255823,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.01,1.5,-0.65
1204,-1858255529,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.01,2,-0.7
1141,-1857627767,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.04,0.5,-0.77
1163,-1857807255,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.07,1.5,-0.68
1206,-1858097919,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.04,1,-0.61
1208,-1858235402,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.04,2,-0.68
1209,-1858242017,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.07,0.5,-0.87
1210,-1858239842,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.07,1,-0.6
1147,-1857609361,0.1,0.1,0.5,0.1,12,0.1,0.4,1,0.07,1.5,-0.96
1169,-1857790886,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.01,0.5,-0.66
1212,-1858080245,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.07,2,-0.67
1214,-1858222347,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.1,1,-0.65
1215,-1858227989,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.1,1.5,-0.75
1216,-1858226159,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.1,2,-0.89
1153,-1857591150,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.01,0.5,-0.84
1175,-1857776086,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.04,1.5,-0.71
1218,-1858064605,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.01,1,-0.65
1220,-1858210981,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.01,2,-0.81
1221,-1858213582,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.04,0.5,-0.59
1222,-1858212619,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.04,1,-0.88
1159,-1857571344,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.04,1.5,-0.69
1181,-1857759099,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.1,0.5,-0.88
1224,-1858049751,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.04,2,-0.67
1226,-1858197657,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.07,1,-0.56
1227,-1858199272,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.07,1.5,-0.7
1228,-1858198476,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.07,2,-0.67
1165,-1857552525,0.1,0.1,0.5,0.1,12,0.1,0.7,0.1,0.1,0.5,-0.77
1187,-1857742449,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.01,1.5,-0.79
1230,-1858033047,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.1,1,-0.55
1232,-1858185397,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.1,2,-0.77
1233,-1858187610,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.01,0.5,-0.88
1234,-1858184352,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.01,1,-0.76
1171,-1857533646,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.01,1.5,-0.79
1193,-1857726618,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.07,0.5,-0.69
1236,-1858016743,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.01,2,-0.69
1238,-1858173330,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.04,1,-0.54
1239,-1858174033,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.04,1.5,-0.64
1240,-1858170269,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.04,2,-0.92
1177,-1857515596,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.07,0.5,-0.52
1199,-1857708804,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.1,1.5,-0.87
1242,-1858000174,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.07,1,-0.95
1244,-1858160590,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.07,2,-0.67
1245,-1858160240,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.1,0.5,-0.91
1246,-1858158756,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.1,1,-0.69
1183,-1857496565,0.1,0.1,0.5,0.1,12,0.1,0.7,0.4,0.1,1.5,-0.75
1205,-1857691389,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.04,0.5,-0.74
1248,-1857983960,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.1,2,-0.79
1250,-1858147403,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.01,1,-0.89
1251,-1858146390,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.01,1.5,-0.59
1252,-1858145736,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.01,2,-0.59
1189,-1857480000,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.04,0.5,-0.96
1211,-1857674727,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.07,1.5,-0.77
1254,-1857965898,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.04,1,-0.83
1256,-1858134087,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.04,2,-0.92
1257,-1858132047,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.07,0.5,-0.58
1258,-1858131548,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.07,1,-0.87
1195,-1857461298,0.1,0.1,0.5,0.1,12,0.1,0.7,0.7,0.07,1.5,-0.93
1217,-1857657082,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.01,0.5,-0.72
1260,-1857950889,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.07,2,-0.79
1262,-1858119788,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.1,1,-0.24
1263,-1858117686,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.1,1.5,-0.68
1264,-1858121315,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.1,2,-0.93
1201,-1857442517,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.01,0.5,-0.79
1223,-1857643682,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.04,1.5,-0.94
1266,-1857938348,0.1,0.1,0.5,0.1,12,0.1,1,1,0.01,1,-0.68
1268,-1858103941,0.1,0.1,0.5,0.1,12,0.1,1,1,0.01,2,-0.83
1269,-1858103788,0.1,0.1,0.5,0.1,12,0.1,1,1,0.04,0.5,-0.77
1270,-1858105596,0.1,0.1,0.5,0.1,12,0.1,1,1,0.04,1,-0.63
1207,-1857426843,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.04,1.5,-0.88
1229,-1857628225,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.1,0.5,-0.63
1272,-1857921551,0.1,0.1,0.5,0.1,12,0.1,1,1,0.04,2,-0.77
1274,-1858092341,0.1,0.1,0.5,0.1,12,0.1,1,1,0.07,1,-0.77
1275,-1858091331,0.1,0.1,0.5,0.1,12,0.1,1,1,0.07,1.5,-0.63
1276,-1858093008,0.1,0.1,0.5,0.1,12,0.1,1,1,0.07,2,-0.74
1213,-1857409460,0.1,0.1,0.5,0.1,12,0.1,0.7,1,0.1,0.5,-0.92
1235,-1857613806,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.01,1.5,-0.79
1278,-1857905694,0.1,0.1,0.5,0.1,12,0.1,1,1,0.1,1,-0.93
1280,-1858081034,0.1,0.1,0.5,0.1,12,0.1,1,1,0.1,2,-0.75
1281,-1858076417,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.01,0.5,-0.98
1282,-1858080673,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.01,1,-0.89
1219,-1857391288,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.01,1.5,-0.87
1241,-1857598422,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.07,0.5,-0.89
1284,-1857889502,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.01,2,-0.79
1286,-1858068320,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.04,1,-0.96
1287,-1858061858,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.04,1.5,-0.96
1288,-1858068446,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.04,2,-0.96
1225,-1857372192,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.07,0.5,-0.6
1247,-1857583556,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.1,1.5,-0.72
1290,-1857872004,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.07,1,-0.92
1292,-1858054228,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.07,2,-0.89
1293,-1858049849,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.1,0.5,-0.94
1294,-1858054297,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.1,1,-0.9
1231,-1857354880,0.1,0.1,0.5,0.1,12,0.1,1,0.1,0.1,1.5,-0.51
1253,-1857567699,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.04,0.5,-0.74
1296,-1857856505,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.1,2,-0.84
1298,-1858039359,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.01,1,-0.89
1299,-1858036249,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.01,1.5,-0.84
1300,-1858042115,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.01,2,-0.99
1237,-1857336239,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.04,0.5,-0.68
1259,-1857551716,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.07,1.5,-0.98
1302,-1857839369,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.04,1,-0.97
1304,-1858024737,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.04,2,-0.98
1305,-1858022329,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.07,0.5,-0.95
1306,-1858027860,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.07,1,-0.8
1243,-1857320454,0.1,0.1,0.5,0.1,12,0.1,1,0.4,0.07,1.5,-0.69
1265,-1857534351,0.1,0.1,0.5,0.1,12,0.1,1,1,0.01,0.5,-0.69
1308,-1857822471,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.07,2,-0.99
1310,-1858010709,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.1,1,-0.86
1311,-1858008416,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.1,1.5,-0.98
1312,-1858016346,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.1,2,-0.88
1249,-1857301614,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.01,0.5,-0.94
1271,-1857518458,0.1,0.1,0.5,0.1,12,0.1,1,1,0.04,1.5,-0.74
1314,-1857805320,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.01,1,-0.98
1316,-1857997369,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.01,2,-0.98
1317,-1857994811,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.04,0.5,-0.96
1318,-1858002861,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.04,1,-0.9
1255,-1857283791,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.04,1.5,-0.7
1277,-1857503412,0.1,0.1,0.5,0.1,12,0.1,1,1,0.1,0.5,-0.61
1320,-1857790097,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.04,2,-0.95
1322,-1857982887,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.07,1,-0.96
1323,-1857981680,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.07,1.5,-0.98
1324,-1857989002,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.07,2,-0.98
1261,-1857266159,0.1,0.1,0.5,0.1,12,0.1,1,0.7,0.1,0.5,-0.37
1283,-1857483714,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.01,1.5,-0.68
1326,-1857773367,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.1,1,-0.86
1328,-1857965699,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.1,2,-0.89
1329,-1857967245,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.01,0.5,-0.92
1330,-1857973331,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.01,1,-0.99
1267,-1857247589,0.1,0.1,0.5,0.1,12,0.1,1,1,0.01,1.5,-0.85
1289,-1857466188,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.07,0.5,-0.98
1332,-1857757403,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.01,2,-0.92
1334,-1857952015,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.04,1,-0.96
1335,-1857955376,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.04,1.5,-0.92
1336,-1857958683,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.04,2,-0.97
1273,-1857230190,0.1,0.1,0.5,0.1,12,0.1,1,1,0.07,0.5,-0.9
1295,-1857449635,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.1,1.5,-0.96
1338,-1857739330,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.07,1,-0.93
1340,-1857937576,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.07,2,-0.92
1341,-1857940175,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.1,0.5,-0.98
1342,-1857943705,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.1,1,-0.95
1279,-1857211619,0.1,0.1,0.5,0.1,12,0.1,1,1,0.1,1.5,-0.91
1301,-1857432523,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.04,0.5,-0.96
1344,-1857720162,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.1,2,-0.79
1346,-1857925251,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.01,1,-0.75
1347,-1857924928,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.01,1.5,-0.69
1348,-1857930194,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.01,2,-0.77
1285,-1857192964,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.04,0.5,-0.67
1307,-1857414412,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.07,1.5,-0.9
1350,-1857703128,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.04,1,-0.06
1352,-1857910739,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.04,2,-0.78
1353,-1857911566,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.07,0.5,-0.68
1354,-1857915843,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.07,1,-0.9
1291,-1857175903,0.1,0.1,0.5,0.1,12,0.4,0.1,0.1,0.07,1.5,-0.89
1313,-1857396351,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.01,0.5,-0.98
1356,-1857687039,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.07,2,-0.88
1358,-1857895921,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.1,1,-0.78
1359,-1857897902,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.1,1.5,-0.75
1360,-1857901795,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.1,2,-0.73
1297,-1857157614,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.01,0.5,-0.89
1319,-1857379892,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.04,1.5,-0.97
1362,-1857669508,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.01,1,-0.75
1364,-1857883285,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.01,2,-0.79
1365,-1857883679,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.04,0.5,-0.94
1366,-1857887668,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.04,1,-0.91
1303,-1857139551,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.04,1.5,-0.96
1325,-1857363370,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.1,0.5,-0.93
1368,-1857651069,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.04,2,-0.93
1370,-1857868545,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.07,1,-0.79
1371,-1857869361,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.07,1.5,-0.99
1372,-1857872314,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.07,2,-0.98
1309,-1857123128,0.1,0.1,0.5,0.1,12,0.4,0.1,0.4,0.1,0.5,-0.91
1331,-1857346171,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.01,1.5,-0.89
1374,-1857632771,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.1,1,-0.77
1376,-1857853742,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.1,2,-0.74
1377,-1857854973,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.01,0.5,-0.82
1378,-1857858904,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.01,1,-0.95
1315,-1857105705,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.01,1.5,-0.97
1337,-1857331093,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.07,0.5,-0.97
1380,-1857615986,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.01,2,-0.88
1382,-1857840412,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.04,1,-0.91
1383,-1857841988,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.04,1.5,-0.74
1384,-1857845873,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.04,2,-0.88
1321,-1857087139,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.07,0.5,-0.96
1343,-1857313899,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.1,1.5,-0.97
1386,-1857599994,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.07,1,-0.97
1388,-1857827803,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.07,2,-0.52
1389,-1857829126,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.1,0.5,-0.55
1390,-1857832549,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.1,1,-0.76
1327,-1857068404,0.1,0.1,0.5,0.1,12,0.4,0.1,0.7,0.1,1.5,-0.94
1349,-1857297282,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.04,0.5,-0.85
1392,-1857581268,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.1,2,-0.56
1394,-1857812977,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.01,1,-0.85
1395,-1857815553,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.01,1.5,-0.72
1396,-1857819585,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.01,2,-0.75
1333,-1857049542,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.04,0.5,-0.91
1355,-1857280703,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.07,1.5,-0.92
1398,-1857565691,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.04,1,-0.89
1400,-1857798086,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.04,2,-0.71
1401,-1857801593,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.07,0.5,-0.96
1402,-1857807249,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.07,1,-0.8
1339,-1857031991,0.1,0.1,0.5,0.1,12,0.4,0.1,1,0.07,1.5,-0.94
1361,-1857264826,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.01,0.5,-0.89
1404,-1857549437,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.07,2,-0.96
1406,-1857784601,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.1,1,-0.97
1407,-1857786186,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.1,1.5,-0.89
1408,-1857795280,0.1,0.1,0.5,0.1,12,0.4,0.4,1,0.1,2,-0.64
1345,-1857013364,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.01,0.5,-0.93
1367,-1857248303,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.04,1.5,-0.72
1410,-1857531388,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.01,1,-0.98
1412,-1857769749,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.01,2,-0.83
1413,-1857773220,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.04,0.5,-0.92
1414,-1857780688,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.04,1,-0.84
1351,-1856995156,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.04,1.5,-0.9
1373,-1857232186,0.1,0.1,0.5,0.1,12,0.4,0.4,0.4,0.1,0.5,-0.37
1416,-1857515800,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.04,2,-0.91
1418,-1857756598,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.07,1,-0.68
1419,-1857759514,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.07,1.5,-0.63
1420,-1857766476,0.1,0.1,0.5,0.1,12,0.4,0.7,0.1,0.07,2,-0.77
1357,-1856976260,0.1,0.1,0.5,0.1,12,0.4,0.4,0.1,0.1,0.5,-0.48
1379,-1857217481,0.1,0.1,0.5,0.1,12,0.4,0.4,0.7,0.01,1.5,-0.75
